[00:00:00] , "Team 2" , "5" , "Mei" , "EV_PlayerJoinedMatch" , "Mei" , ""
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Damage_Taken" , "936.23" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Shot_Hit_Critical" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Deaths_All" , "3" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Assists_Defensive" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Eliminations" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Deaths_Environmental" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Kills_Environmental" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_FinalBlows" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Healing_Dealt" , "287.06" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Healing_Received" , "336.23" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Damage_Heroes" , "124.95" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Multikill_Best" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Multikills" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Kills_Objective" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Assists_Offensive" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Accuracy_Scoped" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Accuracy_Scoped_Critical" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Kills_Scoped_Critical" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Shots_Hit_Scoped_Critical" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Shots_Hit_Scoped" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Shots_Scoped" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Healing_Self" , "75" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Shots" , "28" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Shots_Hit" , "2" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Shots_Missed" , "18" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Kills_Solo" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Ultimates_Earned" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Ultimates_Used" , "0" , "Ana"
[00:03:49] , "Team 2" , "1" , "Ana" , "HS_Accuracy" , "0.10" , "Ana"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Damage_All" , "278.30" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Damage_Barrier" , "34.50" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Accuracy_Critical" , "0.20" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Damage_Blocked" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Damage_Taken" , "316.16" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Shot_Hit_Critical" , "4" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Deaths_All" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Assists_Defensive" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Eliminations" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Deaths_Environmental" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Kills_Environmental" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_FinalBlows" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Healing_Dealt" , "244.88" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Healing_Received" , "132.05" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Damage_Heroes" , "243.80" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Multikill_Best" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Multikills" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Kills_Objective" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Assists_Offensive" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Accuracy_Scoped" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Accuracy_Scoped_Critical" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Kills_Scoped_Critical" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Shots_Hit_Scoped_Critical" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Shots_Hit_Scoped" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Shots_Scoped" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Healing_Self" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Shots" , "34" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Shots_Hit" , "20" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Shots_Missed" , "12" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Kills_Solo" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Ultimates_Earned" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Ultimates_Used" , "0" , "Zenyatta"
[00:03:49] , "Team 2" , "0" , "Zenyatta" , "HS_Accuracy" , "0.63" , "Zenyatta"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Damage_All" , "1643.02" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Damage_Barrier" , "82.69" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Accuracy_Critical" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Damage_Blocked" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Damage_Taken" , "59.06" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Shot_Hit_Critical" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Deaths_All" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Assists_Defensive" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Eliminations" , "10" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Deaths_Environmental" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Kills_Environmental" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_FinalBlows" , "2" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Healing_Dealt" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Healing_Received" , "59.06" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Damage_Heroes" , "1560.33" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Multikill_Best" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Multikills" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Kills_Objective" , "6" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Assists_Offensive" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Accuracy_Scoped" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Accuracy_Scoped_Critical" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Kills_Scoped_Critical" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Shots_Hit_Scoped_Critical" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Shots_Hit_Scoped" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Shots_Scoped" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Healing_Self" , "7.72" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Shots" , "1156" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Shots_Hit" , "411" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Shots_Missed" , "721" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Kills_Solo" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Ultimates_Earned" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Ultimates_Used" , "0" , "Bastion"
[00:03:49] , "Team 1" , "5" , "Bastion" , "HS_Accuracy" , "0.36" , "Bastion"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Damage_All" , "536.17" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Damage_Barrier" , "10.13" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Accuracy_Critical" , "0.10" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Damage_Blocked" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Damage_Taken" , "406.93" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Shot_Hit_Critical" , "27" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Deaths_All" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Assists_Defensive" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Eliminations" , "6" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Deaths_Environmental" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Kills_Environmental" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_FinalBlows" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Healing_Dealt" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Healing_Received" , "325.80" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Damage_Heroes" , "526.04" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Multikill_Best" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Multikills" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Kills_Objective" , "2" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Assists_Offensive" , "1" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Accuracy_Scoped" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Accuracy_Scoped_Critical" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Kills_Scoped_Critical" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Shots_Hit_Scoped_Critical" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Shots_Hit_Scoped" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Shots_Scoped" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Healing_Self" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Shots" , "1011" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Shots_Hit" , "269" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Shots_Missed" , "732" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Kills_Solo" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Ultimates_Earned" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Ultimates_Used" , "0" , "Roadhog"
[00:03:49] , "Team 1" , "4" , "Roadhog" , "HS_Accuracy" , "0.27" , "Roadhog"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Damage_All" , "360.83" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Damage_Barrier" , "9.88" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Accuracy_Critical" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Damage_Blocked" , "89.13" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Damage_Taken" , "108.03" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Shot_Hit_Critical" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Deaths_All" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Assists_Defensive" , "2" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Eliminations" , "8" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Deaths_Environmental" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Kills_Environmental" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_FinalBlows" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Healing_Dealt" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Healing_Received" , "108.03" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Damage_Heroes" , "350.95" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Multikill_Best" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Multikills" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Kills_Objective" , "3" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Assists_Offensive" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Accuracy_Scoped" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Accuracy_Scoped_Critical" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Kills_Scoped_Critical" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Shots_Hit_Scoped_Critical" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Shots_Hit_Scoped" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Shots_Scoped" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Healing_Self" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Shots" , "6" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Shots_Hit" , "4" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Shots_Missed" , "1" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Kills_Solo" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Ultimates_Earned" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Ultimates_Used" , "0" , "Zarya"
[00:03:49] , "Team 1" , "3" , "Zarya" , "HS_Accuracy" , "0.80" , "Zarya"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Damage_All" , "519" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Damage_Barrier" , "34.50" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Accuracy_Critical" , "0.13" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Damage_Blocked" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Damage_Taken" , "229.24" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Shot_Hit_Critical" , "5" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Deaths_All" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Assists_Defensive" , "10" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Eliminations" , "8" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Deaths_Environmental" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Kills_Environmental" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_FinalBlows" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Healing_Dealt" , "365.58" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Healing_Received" , "200.70" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Damage_Heroes" , "484.50" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Multikill_Best" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Multikills" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Kills_Objective" , "2" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Assists_Offensive" , "10" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Accuracy_Scoped" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Accuracy_Scoped_Critical" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Kills_Scoped_Critical" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Shots_Hit_Scoped_Critical" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Shots_Hit_Scoped" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Shots_Scoped" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Healing_Self" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Shots" , "90" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Shots_Hit" , "39" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Shots_Missed" , "47" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Kills_Solo" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Ultimates_Earned" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Ultimates_Used" , "0" , "Zenyatta"
[00:03:49] , "Team 1" , "2" , "Zenyatta" , "HS_Accuracy" , "0.45" , "Zenyatta"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Damage_All" , "216.95" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Damage_Barrier" , "16" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Accuracy_Critical" , "0.02" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Damage_Blocked" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Damage_Taken" , "46.67" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Shot_Hit_Critical" , "1" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Deaths_All" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Assists_Defensive" , "1" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Eliminations" , "8" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Deaths_Environmental" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Kills_Environmental" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_FinalBlows" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Healing_Dealt" , "334.13" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Healing_Received" , "46.67" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Damage_Heroes" , "200.95" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Multikill_Best" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Multikills" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Kills_Objective" , "5" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Assists_Offensive" , "5" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Accuracy_Scoped" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Accuracy_Scoped_Critical" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Kills_Scoped_Critical" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Shots_Hit_Scoped_Critical" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Shots_Hit_Scoped" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Shots_Scoped" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Healing_Self" , "33.55" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Shots" , "138" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Shots_Hit" , "43" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Shots_Missed" , "90" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Kills_Solo" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Ultimates_Earned" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Ultimates_Used" , "0" , "Lúcio"
[00:03:49] , "Team 1" , "1" , "Lúcio" , "HS_Accuracy" , "0.32" , "Lúcio"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Damage_All" , "2074.73" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Damage_Barrier" , "162" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Accuracy_Critical" , "0.08" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Damage_Blocked" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Damage_Taken" , "173.77" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Shot_Hit_Critical" , "27" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Deaths_All" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Assists_Defensive" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Eliminations" , "5" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Deaths_Environmental" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Kills_Environmental" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_FinalBlows" , "4" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Healing_Dealt" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Healing_Received" , "153.61" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Damage_Heroes" , "1912.73" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Multikill_Best" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Multikills" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Kills_Objective" , "1" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Assists_Offensive" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Accuracy_Scoped" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Accuracy_Scoped_Critical" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Kills_Scoped_Critical" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Shots_Hit_Scoped_Critical" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Shots_Hit_Scoped" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Shots_Scoped" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Healing_Self" , "99.25" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Shots" , "760" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Shots_Hit" , "323" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Shots_Missed" , "389" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Kills_Solo" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Ultimates_Earned" , "1" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Ultimates_Used" , "0" , "Reaper"
[00:03:49] , "Team 1" , "0" , "NELS" , "HS_Accuracy" , "0.45" , "Reaper"
[00:03:49] , "Team 2" , "5" , "Mei" , "TS_Damage_All" , "3360.48" , "0"
[00:03:49] , "Team 2" , "5" , "Mei" , "TS_Damage_Barrier" , "0" , "0"
[00:03:49] , "Team 2" , "5" , "Mei" , "TS_Damage_Blocked" , "0" , "0"
[00:03:49] , "Team 2" , "5" , "Mei" , "TS_Damage_Taken" , "1041.79" , "0"
[00:03:49] , "Team 2" , "5" , "Mei" , "TS_Deaths_All" , "2" , "0"
